receiptNumber,totalAmount,paymentMethod,status,createdAt,customerId,cashierId,items.0.productId,items.0.batchNumber,items.0.quantity,items.0.price,items.0.costPrice,items.1.productId,items.1.batchNumber,items.1.quantity,items.1.price,items.1.costPrice,items.2.productId,items.2.batchNumber,items.2.quantity,items.2.price,items.2.costPrice,items.3.productId,items.3.batchNumber,items.3.quantity,items.3.price,items.3.costPrice,items.4.productId,items.4.batchNumber,items.4.quantity,items.4.price,items.4.costPrice
REC-20250613-2455,821.05,Cash,completed,2025-06-13T06:36:28.396Z,,PLACEHOLDER_CASHIER_ID,9597f195fe9470313e8f380c,B20267181,2,99.55,79.64,78ca2a629b67bf68c56178a5,B20261111,1,161.29,129.03,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,,,,,,,,,,
REC-20250613-2456,5147.41,Cash,completed,2025-06-13T05:38:10.396Z,69f6f37778e1596ba7c95e2c,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,0b1774a50351c54532cd7117,B20268107,3,618.66,494.93,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,,,,,
REC-20250613-2457,2597.43,Card,completed,2025-06-13T09:43:16.396Z,69f6f37778e1596ba7c95e08,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,0f4b531cbab441350914884a,B20261742,2,341.13,272.9,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,,,,,
REC-20250613-2458,1555.19,Card,completed,2025-06-13T05:22:06.396Z,69f6f37778e1596ba7c95e2e,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,2,586.85,469.48,a5aea1d2fcc913298e5c52c9,B20268734,1,381.49,305.19,,,,,,,,,,,,,,,
REC-20250613-2459,1439.12,Card,completed,2025-06-13T04:26:00.396Z,69f6f37778e1596ba7c95e18,PLACEHOLDER_CASHIER_ID,3add7aa6255c2eab4709b169,B20264879,1,258.23,206.58,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,,,,,,,,,,,,,,,
REC-20250613-2460,586.85,Online,completed,2025-06-13T14:46:37.396Z,69f6f37778e1596ba7c95e1b,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,,,,,,,,,,,,,,,,,,,,
REC-20250613-2461,825.34,Cash,completed,2025-06-13T03:53:08.396Z,69f6f37778e1596ba7c95e2c,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,2,118.76,95.01,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,,,,,,,,,,,,,,,
REC-20250613-2462,1242.76,Online,completed,2025-06-13T10:50:51.396Z,69f6f37778e1596ba7c95e10,PLACEHOLDER_CASHIER_ID,ee0beab30c8bb73e1a629812,B20268641,2,621.38,497.1,,,,,,,,,,,,,,,,,,,,
REC-20250613-2463,995.77,Cash,completed,2025-06-13T09:02:09.396Z,69f6f37778e1596ba7c95e14,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,,,,,,,,,,
REC-20250613-2464,850.62,Online,completed,2025-06-13T08:37:14.396Z,69f6f37778e1596ba7c95e12,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,1,118.76,95.01,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,,,,,,,,,,
REC-20250613-2465,1594.64,Card,completed,2025-06-13T05:48:28.396Z,,PLACEHOLDER_CASHIER_ID,40195178dfb430c5b44a7e6a,B20265805,1,377.6,302.08,23fff3753ae81ad1a904efa6,B20266129,2,216.64,173.31,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,,,,,
REC-20250613-2466,774.69,Online,completed,2025-06-13T05:38:12.396Z,,PLACEHOLDER_CASHIER_ID,3add7aa6255c2eab4709b169,B20264879,3,258.23,206.58,,,,,,,,,,,,,,,,,,,,
REC-20250613-2467,290.02,Online,completed,2025-06-13T14:21:02.396Z,,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,,,,,,,,,,,,,,,,,,,,
REC-20250614-2468,3062.75,Cash,completed,2025-06-14T11:51:22.396Z,69f6f37778e1596ba7c95e2c,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,bc5d8acde08251c8952b5bee,B20267418,2,612.55,490.04,,,,,,,,,,,,,,,
REC-20250614-2469,1288.80,Cash,completed,2025-06-14T14:32:41.396Z,69f6f37778e1596ba7c95e15,PLACEHOLDER_CASHIER_ID,efeda5ca57ac1a5cf13ae40e,B20261477,3,429.6,343.68,,,,,,,,,,,,,,,,,,,,
REC-20250614-2470,2778.75,Online,completed,2025-06-14T11:16:49.396Z,,PLACEHOLDER_CASHIER_ID,3fdbbe053491e0287ba3453d,B20267019,3,548.65,438.92,40195178dfb430c5b44a7e6a,B20265805,3,377.6,302.08,,,,,,,,,,,,,,,
REC-20250614-2471,4415.03,Cash,completed,2025-06-14T09:58:32.396Z,69f6f37778e1596ba7c95e2c,PLACEHOLDER_CASHIER_ID,0b1774a50351c54532cd7117,B20268107,3,618.66,494.93,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,0d9039ea6418a628e362dba3,B20263577,2,539.98,431.98,,,,,,,,,,
REC-20250614-2472,1742.81,Card,completed,2025-06-14T07:48:23.396Z,69f6f37778e1596ba7c95dff,PLACEHOLDER_CASHIER_ID,a5aea1d2fcc913298e5c52c9,B20268734,2,381.49,305.19,efa172e8efce41614eff5f1c,B20267119,1,318.36,254.69,3add7aa6255c2eab4709b169,B20264879,2,258.23,206.58,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,,,,,
REC-20250614-2473,2045.12,Online,completed,2025-06-14T10:56:35.396Z,69f6f37778e1596ba7c95e2d,PLACEHOLDER_CASHIER_ID,7c073bfaf5706bbb95e4d430,B20264661,1,207.47,165.98,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,,,,,,,,,,,,,,,
REC-20250614-2474,5105.12,Cash,completed,2025-06-14T12:23:53.396Z,69f6f37778e1596ba7c95e23,PLACEHOLDER_CASHIER_ID,046b2a17349c4ed0e71ab47e,B20265976,2,47.96,38.37,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,3add7aa6255c2eab4709b169,B20264879,3,258.23,206.58,bc5d8acde08251c8952b5bee,B20267418,2,612.55,490.04,c3b86cd2b2a17e592eaf725d,B20261491,2,585.88,468.7
REC-20250614-2475,3196.91,Cash,completed,2025-06-14T13:28:44.396Z,69f6f37778e1596ba7c95e0c,PLACEHOLDER_CASHIER_ID,40195178dfb430c5b44a7e6a,B20265805,3,377.6,302.08,1e09581578adf6bdeb94eb77,B20267303,3,383.82,307.06,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,1e09581578adf6bdeb94eb77,B20267303,2,383.82,307.06,,,,,
REC-20250614-2476,1479.09,Cash,completed,2025-06-14T13:48:19.396Z,69f6f37778e1596ba7c95dff,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,,,,,,,,,,,,,,,,,,,,
REC-20250614-2477,3334.24,Online,completed,2025-06-14T04:25:31.396Z,69f6f37778e1596ba7c95e1a,PLACEHOLDER_CASHIER_ID,a5aea1d2fcc913298e5c52c9,B20268734,1,381.49,305.19,9597f195fe9470313e8f380c,B20267181,1,99.55,79.64,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,3172d058628bf662d0641c2e,B20266879,2,393.63,314.9,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42
REC-20250614-2478,1208.78,Card,completed,2025-06-14T06:02:06.396Z,,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,1,118.76,95.01,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,3bdb46aea63e0ab2cb8ac91d,B20265200,2,251.1,200.88,,,,,,,,,,
REC-20250614-2479,1619.94,Cash,completed,2025-06-14T04:55:40.396Z,69f6f37778e1596ba7c95e1c,PLACEHOLDER_CASHIER_ID,0d9039ea6418a628e362dba3,B20263577,3,539.98,431.98,,,,,,,,,,,,,,,,,,,,
REC-20250614-2480,1551.78,Cash,completed,2025-06-14T06:33:10.396Z,69f6f37778e1596ba7c95e0d,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,b1231e732af7ca155691bbb3,B20269855,3,145.01,116.01,971ee2fe9dde8e7b4668ebf1,B20269590,2,252.1,201.68,,,,,,,,,,
REC-20250614-2481,3820.54,Card,completed,2025-06-14T07:41:46.396Z,,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,2,612.55,490.04,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,a5aea1d2fcc913298e5c52c9,B20268734,3,381.49,305.19,7c073bfaf5706bbb95e4d430,B20264661,2,207.47,165.98,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01
REC-20250614-2482,2418.21,Online,completed,2025-06-14T05:20:40.396Z,,PLACEHOLDER_CASHIER_ID,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,0b1774a50351c54532cd7117,B20268107,2,618.66,494.93,,,,,,,,,,,,,,,
REC-20250614-2483,3371.66,Card,completed,2025-06-14T07:13:37.396Z,69f6f37778e1596ba7c95e2e,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,7c073bfaf5706bbb95e4d430,B20264661,2,207.47,165.98,199c0805ce11886585b4af5a,B20262768,2,184.63,147.7,b1231e732af7ca155691bbb3,B20269855,3,145.01,116.01
REC-20250614-2484,279.41,Cash,completed,2025-06-14T06:54:55.396Z,69f6f37778e1596ba7c95e0f,PLACEHOLDER_CASHIER_ID,9994fbff0b061fcd965261bc,B20266591,1,279.41,223.53,,,,,,,,,,,,,,,,,,,,
REC-20250614-2485,1916.51,Card,completed,2025-06-14T10:41:52.396Z,69f6f37778e1596ba7c95e2f,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,b2dbc54852934d0377fe3034,B20266428,3,149.64,119.71,f322a3a4c783019c5537b1ee,B20269549,2,146.46,117.17,,,,,
REC-20250614-2486,3046.07,Card,completed,2025-06-14T12:35:23.396Z,,PLACEHOLDER_CASHIER_ID,a42b0bf5a343277b1818fc29,B20269522,2,435.42,348.34,1e09581578adf6bdeb94eb77,B20267303,1,383.82,307.06,ee0beab30c8bb73e1a629812,B20268641,2,621.38,497.1,3fdbbe053491e0287ba3453d,B20267019,1,548.65,438.92,,,,,
REC-20250614-2487,1166.44,Online,completed,2025-06-14T06:39:53.396Z,69f6f37778e1596ba7c95e2c,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,199c0805ce11886585b4af5a,B20262768,3,184.63,147.7,,,,,,,,,,,,,,,
REC-20250614-2488,3031.46,Cash,completed,2025-06-14T09:15:26.396Z,,PLACEHOLDER_CASHIER_ID,7c073bfaf5706bbb95e4d430,B20264661,3,207.47,165.98,82b588bca468babb2768aeab,B20264605,3,481.81,385.45,82b588bca468babb2768aeab,B20264605,2,481.81,385.45,,,,,,,,,,
REC-20250614-2489,2096.71,Cash,completed,2025-06-14T11:46:33.396Z,69f6f37778e1596ba7c95e23,PLACEHOLDER_CASHIER_ID,efa172e8efce41614eff5f1c,B20267119,1,318.36,254.69,3172d058628bf662d0641c2e,B20266879,2,393.63,314.9,046b2a17349c4ed0e71ab47e,B20265976,1,47.96,38.37,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,ce391e69d2542d345996de91,B20261947,1,586.85,469.48
REC-20250614-2490,145.01,Card,completed,2025-06-14T03:46:38.396Z,69f6f37778e1596ba7c95e09,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,,,,,,,,,,,,,,,,,,,,
REC-20250614-2491,3973.91,Card,completed,2025-06-14T04:40:32.396Z,,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,2,118.76,95.01,199c0805ce11886585b4af5a,B20262768,3,184.63,147.7,199c0805ce11886585b4af5a,B20262768,1,184.63,147.7,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,0b1774a50351c54532cd7117,B20268107,2,618.66,494.93
REC-20250614-2492,292.92,Online,completed,2025-06-14T10:04:19.396Z,69f6f37778e1596ba7c95e0d,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,2,146.46,117.17,,,,,,,,,,,,,,,,,,,,
REC-20250614-2493,731.86,Online,completed,2025-06-14T11:34:20.396Z,69f6f37778e1596ba7c95e20,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,,,,,,,,,,,,,,,
REC-20250614-2494,2350.32,Card,completed,2025-06-14T11:45:03.396Z,69f6f37778e1596ba7c95e20,PLACEHOLDER_CASHIER_ID,a5aea1d2fcc913298e5c52c9,B20268734,1,381.49,305.19,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,,,,,,,,,,
REC-20250614-2495,1192.54,Cash,completed,2025-06-14T15:24:40.396Z,69f6f37778e1596ba7c95e16,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,350054cac45e5ae7b69aec04,B20264799,1,118.76,95.01,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,,,,,
REC-20250614-2496,1939.80,Cash,completed,2025-06-14T11:07:31.396Z,69f6f37778e1596ba7c95e09,PLACEHOLDER_CASHIER_ID,aa1dc71dc32c959e4001e9cf,B20268895,3,500.14,400.11,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,,,,,,,,,,,,,,,
REC-20250614-2497,2330.68,Cash,completed,2025-06-14T15:29:20.396Z,,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,,,,,,,,,,,,,,,
REC-20250614-2498,2306.10,Cash,completed,2025-06-14T02:54:12.396Z,69f6f37778e1596ba7c95e12,PLACEHOLDER_CASHIER_ID,82b588bca468babb2768aeab,B20264605,1,481.81,385.45,9994fbff0b061fcd965261bc,B20266591,3,279.41,223.53,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,,,,,,,,,,
REC-20250614-2499,3679.02,Cash,completed,2025-06-14T14:04:19.396Z,69f6f37778e1596ba7c95e03,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,,,,,,,,,,
REC-20250614-2500,854.29,Card,completed,2025-06-14T04:39:56.396Z,69f6f37778e1596ba7c95e23,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,1,460.66,368.53,3172d058628bf662d0641c2e,B20266879,1,393.63,314.9,,,,,,,,,,,,,,,
REC-20250614-2501,4001.79,Cash,completed,2025-06-14T11:46:37.396Z,69f6f37778e1596ba7c95e29,PLACEHOLDER_CASHIER_ID,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,3172d058628bf662d0641c2e,B20266879,2,393.63,314.9,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,b1231e732af7ca155691bbb3,B20269855,3,145.01,116.01
REC-20250614-2502,2190.52,Card,completed,2025-06-14T11:25:07.396Z,69f6f37778e1596ba7c95e11,PLACEHOLDER_CASHIER_ID,40195178dfb430c5b44a7e6a,B20265805,1,377.6,302.08,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,bc5d8acde08251c8952b5bee,B20267418,2,612.55,490.04,,,,,,,,,,
REC-20250614-2503,3385.30,Card,completed,2025-06-14T13:40:57.396Z,69f6f37778e1596ba7c95e29,PLACEHOLDER_CASHIER_ID,3add7aa6255c2eab4709b169,B20264879,1,258.23,206.58,b5decbaca4947386a855bb24,B20267049,3,198.04,158.43,3172d058628bf662d0641c2e,B20266879,3,393.63,314.9,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,96e13ea6b828636e6578fcc5,B20262488,2,602.8,482.24
REC-20250614-2504,612.55,Online,completed,2025-06-14T13:50:36.396Z,69f6f37778e1596ba7c95e2d,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,,,,,,,,,,,,,,,,,,,,
REC-20250614-2505,1966.67,Card,completed,2025-06-14T04:58:29.396Z,,PLACEHOLDER_CASHIER_ID,b0d1cd9d707b5af19cb60063,B20265386,3,445.51,356.41,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,199c0805ce11886585b4af5a,B20262768,1,184.63,147.7,,,,,,,,,,
REC-20250614-2506,4169.62,Cash,completed,2025-06-14T14:38:06.396Z,69f6f37778e1596ba7c95e1a,PLACEHOLDER_CASHIER_ID,efeda5ca57ac1a5cf13ae40e,B20261477,2,429.6,343.68,a5aea1d2fcc913298e5c52c9,B20268734,1,381.49,305.19,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,9994fbff0b061fcd965261bc,B20266591,2,279.41,223.53
REC-20250614-2507,207.47,Cash,completed,2025-06-14T13:48:05.396Z,69f6f37778e1596ba7c95e1f,PLACEHOLDER_CASHIER_ID,7c073bfaf5706bbb95e4d430,B20264661,1,207.47,165.98,,,,,,,,,,,,,,,,,,,,
REC-20250614-2508,591.97,Card,completed,2025-06-14T11:10:26.396Z,,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,,,,,,,,,,,,,,,
REC-20250614-2509,1751.54,Card,completed,2025-06-14T05:07:27.396Z,69f6f37778e1596ba7c95e26,PLACEHOLDER_CASHIER_ID,aa1dc71dc32c959e4001e9cf,B20268895,2,500.14,400.11,3add7aa6255c2eab4709b169,B20264879,1,258.23,206.58,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,,,,,,,,,,
REC-20250614-2510,2032.23,Cash,completed,2025-06-14T03:03:18.396Z,69f6f37778e1596ba7c95e08,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,40195178dfb430c5b44a7e6a,B20265805,1,377.6,302.08,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,,,,,
REC-20250614-2511,2111.76,Card,completed,2025-06-14T05:38:07.396Z,69f6f37778e1596ba7c95e17,PLACEHOLDER_CASHIER_ID,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,3172d058628bf662d0641c2e,B20266879,1,393.63,314.9,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,bc5d8acde08251c8952b5bee,B20267418,1,612.55,490.04,,,,,
REC-20250614-2512,1263.78,Cash,completed,2025-06-14T06:03:36.396Z,69f6f37778e1596ba7c95e09,PLACEHOLDER_CASHIER_ID,046b2a17349c4ed0e71ab47e,B20265976,2,47.96,38.37,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75,b1231e732af7ca155691bbb3,B20269855,3,145.01,116.01,dfdd772e3807e40a2a79cf0f,B20269881,2,195.94,156.75,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01
REC-20250614-2513,145.01,Cash,completed,2025-06-14T13:07:14.396Z,69f6f37778e1596ba7c95e26,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,,,,,,,,,,,,,,,,,,,,
REC-20250614-2514,4139.89,Cash,completed,2025-06-14T06:47:12.396Z,,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,2,586.85,469.48,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,350054cac45e5ae7b69aec04,B20264799,2,118.76,95.01,,,,,
REC-20250614-2515,2526.97,Cash,completed,2025-06-14T14:26:56.396Z,69f6f37778e1596ba7c95e1e,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,1,586.85,469.48,f322a3a4c783019c5537b1ee,B20269549,2,146.46,117.17,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,6cc291406970c9cec14f1c23,B20262705,3,460.66,368.53,350054cac45e5ae7b69aec04,B20264799,1,118.76,95.01
REC-20250614-2516,2076.40,Online,completed,2025-06-14T10:47:09.396Z,69f6f37778e1596ba7c95e15,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,3,145.01,116.01,82b588bca468babb2768aeab,B20264605,3,481.81,385.45,dfdd772e3807e40a2a79cf0f,B20269881,1,195.94,156.75,,,,,,,,,,
REC-20250614-2517,3024.20,Online,completed,2025-06-14T03:40:07.396Z,69f6f37778e1596ba7c95e2c,PLACEHOLDER_CASHIER_ID,82b588bca468babb2768aeab,B20264605,3,481.81,385.45,23fff3753ae81ad1a904efa6,B20266129,3,216.64,173.31,3be7e7f67fc0680975e18b04,B20264537,1,292.13,233.7,efa172e8efce41614eff5f1c,B20267119,2,318.36,254.69,,,,,
REC-20250614-2518,899.85,Cash,completed,2025-06-14T03:59:12.396Z,69f6f37778e1596ba7c95e00,PLACEHOLDER_CASHIER_ID,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,b1231e732af7ca155691bbb3,B20269855,3,145.01,116.01,efa172e8efce41614eff5f1c,B20267119,1,318.36,254.69,,,,,,,,,,
REC-20250614-2519,2849.94,Card,completed,2025-06-14T10:44:19.396Z,69f6f37778e1596ba7c95e03,PLACEHOLDER_CASHIER_ID,3172d058628bf662d0641c2e,B20266879,1,393.63,314.9,0b1774a50351c54532cd7117,B20268107,1,618.66,494.93,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04,,,,,,,,,,
REC-20250614-2520,5188.06,Cash,completed,2025-06-14T04:41:23.396Z,69f6f37778e1596ba7c95e24,PLACEHOLDER_CASHIER_ID,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,3add7aa6255c2eab4709b169,B20264879,3,258.23,206.58,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,3fdbbe053491e0287ba3453d,B20267019,3,548.65,438.92,efa172e8efce41614eff5f1c,B20267119,3,318.36,254.69
REC-20250614-2521,2934.90,Card,completed,2025-06-14T03:50:20.396Z,69f6f37778e1596ba7c95e06,PLACEHOLDER_CASHIER_ID,bc5d8acde08251c8952b5bee,B20267418,2,612.55,490.04,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,c3b86cd2b2a17e592eaf725d,B20261491,1,585.88,468.7,1e09581578adf6bdeb94eb77,B20267303,2,383.82,307.06,,,,,
REC-20250615-2522,2663.88,Card,completed,2025-06-15T15:19:24.396Z,,PLACEHOLDER_CASHIER_ID,350054cac45e5ae7b69aec04,B20264799,2,118.76,95.01,1478f67ecf1083eb9064fe79,B20263108,2,136.09,108.87,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,3172d058628bf662d0641c2e,B20266879,1,393.63,314.9,,,,,
REC-20250615-2523,4456.01,Card,completed,2025-06-15T03:22:16.396Z,,PLACEHOLDER_CASHIER_ID,3172d058628bf662d0641c2e,B20266879,2,393.63,314.9,b2dbc54852934d0377fe3034,B20266428,2,149.64,119.71,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,bc5d8acde08251c8952b5bee,B20267418,2,612.55,490.04,1e09581578adf6bdeb94eb77,B20267303,1,383.82,307.06
REC-20250615-2524,1421.49,Card,completed,2025-06-15T15:05:38.396Z,,PLACEHOLDER_CASHIER_ID,9994fbff0b061fcd965261bc,B20266591,3,279.41,223.53,046b2a17349c4ed0e71ab47e,B20265976,3,47.96,38.37,f322a3a4c783019c5537b1ee,B20269549,3,146.46,117.17,,,,,,,,,,
REC-20250615-2525,4251.24,Online,completed,2025-06-15T11:46:01.396Z,,PLACEHOLDER_CASHIER_ID,78ca2a629b67bf68c56178a5,B20261111,3,161.29,129.03,971ee2fe9dde8e7b4668ebf1,B20269590,2,252.1,201.68,971ee2fe9dde8e7b4668ebf1,B20269590,2,252.1,201.68,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,bc5d8acde08251c8952b5bee,B20267418,3,612.55,490.04
REC-20250615-2526,2195.58,Card,completed,2025-06-15T04:51:01.396Z,,PLACEHOLDER_CASHIER_ID,ce391e69d2542d345996de91,B20261947,3,586.85,469.48,b1231e732af7ca155691bbb3,B20269855,3,145.01,116.01,,,,,,,,,,,,,,,
REC-20250615-2527,5070.24,Cash,completed,2025-06-15T06:25:36.396Z,69f6f37778e1596ba7c95e14,PLACEHOLDER_CASHIER_ID,dfdd772e3807e40a2a79cf0f,B20269881,3,195.94,156.75,78ca2a629b67bf68c56178a5,B20261111,1,161.29,129.03,0b1774a50351c54532cd7117,B20268107,3,618.66,494.93,8c56c3c61a39685b9ef06c10,B20267935,2,493.03,394.42,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42
REC-20250615-2528,4204.48,Online,completed,2025-06-15T14:37:37.396Z,69f6f37778e1596ba7c95e2c,PLACEHOLDER_CASHIER_ID,7c073bfaf5706bbb95e4d430,B20264661,2,207.47,165.98,8c56c3c61a39685b9ef06c10,B20267935,3,493.03,394.42,3fdbbe053491e0287ba3453d,B20267019,2,548.65,438.92,b0d1cd9d707b5af19cb60063,B20265386,1,445.51,356.41,1e09581578adf6bdeb94eb77,B20267303,2,383.82,307.06
REC-20250615-2529,2418.18,Cash,completed,2025-06-15T13:09:49.396Z,69f6f37778e1596ba7c95e18,PLACEHOLDER_CASHIER_ID,0b1774a50351c54532cd7117,B20268107,2,618.66,494.93,1478f67ecf1083eb9064fe79,B20263108,2,136.09,108.87,b1231e732af7ca155691bbb3,B20269855,2,145.01,116.01,0b1774a50351c54532cd7117,B20268107,1,618.66,494.93,,,,,
REC-20250615-2530,2315.08,Card,completed,2025-06-15T11:09:57.396Z,69f6f37778e1596ba7c95e30,PLACEHOLDER_CASHIER_ID,6cc291406970c9cec14f1c23,B20262705,2,460.66,368.53,350054cac45e5ae7b69aec04,B20264799,3,118.76,95.01,b0d1cd9d707b5af19cb60063,B20265386,2,445.51,356.41,f322a3a4c783019c5537b1ee,B20269549,1,146.46,117.17,,,,,
REC-20250615-2531,3673.26,Cash,completed,2025-06-15T06:04:46.396Z,,PLACEHOLDER_CASHIER_ID,b1231e732af7ca155691bbb3,B20269855,1,145.01,116.01,ee0beab30c8bb73e1a629812,B20268641,3,621.38,497.1,1e09581578adf6bdeb94eb77,B20267303,1,383.82,307.06,8c56c3c61a39685b9ef06c10,B20267935,1,493.03,394.42,3172d058628bf662d0641c2e,B20266879,2,393.63,314.9
